time_stamp,power
2026-01-01T00:10:05.000Z,16.666667
2026-01-01T00:10:10.000Z,33.333333
2026-01-01T00:10:15.000Z,50.000000
2026-01-01T00:10:20.000Z,66.666667
2026-01-01T00:10:25.000Z,83.333333
2026-01-01T00:10:30.000Z,100.000000
2026-01-01T00:10:35.000Z,83.333333
2026-01-01T00:10:40.000Z,66.666667
2026-01-01T00:10:45.000Z,50.000000
2026-01-01T00:10:50.000Z,33.333333
2026-01-01T00:10:55.000Z,16.666667
2026-01-01T00:11:00.000Z,0.000000
2026-01-01T00:11:05.000Z,16.666667
2026-01-01T00:11:10.000Z,33.333333
2026-01-01T00:11:15.000Z,50.000000
2026-01-01T00:11:20.000Z,66.666667
2026-01-01T00:11:25.000Z,83.333333
2026-01-01T00:11:30.000Z,100.000000
2026-01-01T00:11:35.000Z,83.333333
2026-01-01T00:11:40.000Z,66.666667
2026-01-01T00:11:45.000Z,50.000000
2026-01-01T00:11:50.000Z,33.333333
2026-01-01T00:11:55.000Z,16.666667
2026-01-01T00:12:00.000Z,0.000000
2026-01-01T00:12:05.000Z,16.666667
2026-01-01T00:12:10.000Z,33.333333
2026-01-01T00:12:15.000Z,50.000000
2026-01-01T00:12:20.000Z,66.666667
2026-01-01T00:12:25.000Z,83.333333
2026-01-01T00:12:30.000Z,100.000000
2026-01-01T00:12:35.000Z,83.333333
2026-01-01T00:12:40.000Z,66.666667
2026-01-01T00:12:45.000Z,50.000000
2026-01-01T00:12:50.000Z,33.333333
2026-01-01T00:12:55.000Z,16.666667
2026-01-01T00:13:00.000Z,0.000000
2026-01-01T00:13:05.000Z,16.666667
2026-01-01T00:13:10.000Z,33.333333
2026-01-01T00:13:15.000Z,50.000000
2026-01-01T00:13:20.000Z,66.666667
2026-01-01T00:13:25.000Z,83.333333
2026-01-01T00:13:30.000Z,100.000000
2026-01-01T00:13:35.000Z,83.333333
2026-01-01T00:13:40.000Z,66.666667
2026-01-01T00:13:45.000Z,50.000000
2026-01-01T00:13:50.000Z,33.333333
2026-01-01T00:13:55.000Z,16.666667
2026-01-01T00:14:00.000Z,0.000000
2026-01-01T00:14:05.000Z,16.666667
2026-01-01T00:14:10.000Z,33.333333
2026-01-01T00:14:15.000Z,50.000000
2026-01-01T00:14:20.000Z,66.666667
2026-01-01T00:14:25.000Z,83.333333
2026-01-01T00:14:30.000Z,100.000000
2026-01-01T00:14:35.000Z,83.333333
2026-01-01T00:14:40.000Z,66.666667
2026-01-01T00:14:45.000Z,50.000000
2026-01-01T00:14:50.000Z,33.333333
2026-01-01T00:14:55.000Z,16.666667
2026-01-01T00:15:00.000Z,0.000000
2026-01-01T00:15:05.000Z,16.666667
2026-01-01T00:15:10.000Z,33.333333
2026-01-01T00:15:15.000Z,50.000000
2026-01-01T00:15:20.000Z,66.666667
2026-01-01T00:15:25.000Z,83.333333
2026-01-01T00:15:30.000Z,100.000000
2026-01-01T00:15:35.000Z,83.333333
2026-01-01T00:15:40.000Z,66.666667
2026-01-01T00:15:45.000Z,50.000000
2026-01-01T00:15:50.000Z,33.333333
2026-01-01T00:15:55.000Z,16.666667
2026-01-01T00:16:00.000Z,0.000000
2026-01-01T00:16:05.000Z,16.666667
2026-01-01T00:16:10.000Z,33.333333
2026-01-01T00:16:15.000Z,50.000000
2026-01-01T00:16:20.000Z,66.666667
2026-01-01T00:16:25.000Z,83.333333
2026-01-01T00:16:30.000Z,100.000000
2026-01-01T00:16:35.000Z,83.333333
2026-01-01T00:16:40.000Z,66.666667
2026-01-01T00:16:45.000Z,50.000000
2026-01-01T00:16:50.000Z,33.333333
2026-01-01T00:16:55.000Z,16.666667
2026-01-01T00:17:00.000Z,0.000000
2026-01-01T00:17:05.000Z,16.666667
2026-01-01T00:17:10.000Z,33.333333
2026-01-01T00:17:15.000Z,50.000000
2026-01-01T00:17:20.000Z,66.666667
2026-01-01T00:17:25.000Z,83.333333
2026-01-01T00:17:30.000Z,100.000000
2026-01-01T00:17:35.000Z,83.333333
2026-01-01T00:17:40.000Z,66.666667
2026-01-01T00:17:45.000Z,50.000000
2026-01-01T00:17:50.000Z,33.333333
2026-01-01T00:17:55.000Z,16.666667
2026-01-01T00:18:00.000Z,0.000000
2026-01-01T00:18:05.000Z,16.666667
2026-01-01T00:18:10.000Z,33.333333
2026-01-01T00:18:15.000Z,50.000000
2026-01-01T00:18:20.000Z,66.666667
2026-01-01T00:18:25.000Z,83.333333
2026-01-01T00:18:30.000Z,100.000000
2026-01-01T00:18:35.000Z,83.333333
2026-01-01T00:18:40.000Z,66.666667
2026-01-01T00:18:45.000Z,50.000000
2026-01-01T00:18:50.000Z,33.333333
2026-01-01T00:18:55.000Z,16.666667
2026-01-01T00:19:00.000Z,0.000000
2026-01-01T00:19:05.000Z,16.666667
2026-01-01T00:19:10.000Z,33.333333
2026-01-01T00:19:15.000Z,50.000000
2026-01-01T00:19:20.000Z,66.666667
2026-01-01T00:19:25.000Z,83.333333
2026-01-01T00:19:30.000Z,100.000000
2026-01-01T00:19:35.000Z,83.333333
2026-01-01T00:19:40.000Z,66.666667
2026-01-01T00:19:45.000Z,50.000000
2026-01-01T00:19:50.000Z,33.333333
2026-01-01T00:19:55.000Z,16.666667
2026-01-01T00:20:00.000Z,0.000000
2026-01-01T00:20:05.000Z,16.666667
2026-01-01T00:20:10.000Z,33.333333
2026-01-01T00:20:15.000Z,50.000000
2026-01-01T00:20:20.000Z,66.666667
2026-01-01T00:20:25.000Z,83.333333
2026-01-01T00:20:30.000Z,100.000000
2026-01-01T00:20:35.000Z,83.333333
2026-01-01T00:20:40.000Z,66.666667
2026-01-01T00:20:45.000Z,50.000000
2026-01-01T00:20:50.000Z,33.333333
2026-01-01T00:20:55.000Z,16.666667
2026-01-01T00:21:00.000Z,0.000000
2026-01-01T00:21:05.000Z,16.666667
2026-01-01T00:21:10.000Z,33.333333
2026-01-01T00:21:15.000Z,50.000000
2026-01-01T00:21:20.000Z,66.666667
2026-01-01T00:21:25.000Z,83.333333
2026-01-01T00:21:30.000Z,100.000000
2026-01-01T00:21:35.000Z,83.333333
2026-01-01T00:21:40.000Z,66.666667
2026-01-01T00:21:45.000Z,50.000000
2026-01-01T00:21:50.000Z,33.333333
2026-01-01T00:21:55.000Z,16.666667
2026-01-01T00:22:00.000Z,0.000000
2026-01-01T00:22:05.000Z,16.666667
2026-01-01T00:22:10.000Z,33.333333
2026-01-01T00:22:15.000Z,50.000000
2026-01-01T00:22:20.000Z,66.666667
2026-01-01T00:22:25.000Z,83.333333
2026-01-01T00:22:30.000Z,100.000000
2026-01-01T00:22:35.000Z,83.333333
2026-01-01T00:22:40.000Z,66.666667
2026-01-01T00:22:45.000Z,50.000000
2026-01-01T00:22:50.000Z,33.333333
2026-01-01T00:22:55.000Z,16.666667
2026-01-01T00:23:00.000Z,0.000000
2026-01-01T00:23:05.000Z,16.666667
2026-01-01T00:23:10.000Z,33.333333
2026-01-01T00:23:15.000Z,50.000000
2026-01-01T00:23:20.000Z,66.666667
2026-01-01T00:23:25.000Z,83.333333
2026-01-01T00:23:30.000Z,100.000000
2026-01-01T00:23:35.000Z,83.333333
2026-01-01T00:23:40.000Z,66.666667
2026-01-01T00:23:45.000Z,50.000000
2026-01-01T00:23:50.000Z,33.333333
2026-01-01T00:23:55.000Z,16.666667
2026-01-01T00:24:00.000Z,0.000000
2026-01-01T00:24:05.000Z,16.666667
2026-01-01T00:24:10.000Z,33.333333
2026-01-01T00:24:15.000Z,50.000000
2026-01-01T00:24:20.000Z,66.666667
2026-01-01T00:24:25.000Z,83.333333
2026-01-01T00:24:30.000Z,100.000000
2026-01-01T00:24:35.000Z,83.333333
2026-01-01T00:24:40.000Z,66.666667
2026-01-01T00:24:45.000Z,50.000000
2026-01-01T00:24:50.000Z,33.333333
2026-01-01T00:24:55.000Z,16.666667
2026-01-01T00:25:00.000Z,0.000000
2026-01-01T00:25:05.000Z,16.666667
2026-01-01T00:25:10.000Z,33.333333
2026-01-01T00:25:15.000Z,50.000000
2026-01-01T00:25:20.000Z,66.666667
2026-01-01T00:25:25.000Z,83.333333
2026-01-01T00:25:30.000Z,100.000000
2026-01-01T00:25:35.000Z,83.333333
2026-01-01T00:25:40.000Z,66.666667
2026-01-01T00:25:45.000Z,50.000000
2026-01-01T00:25:50.000Z,33.333333
2026-01-01T00:25:55.000Z,16.666667
2026-01-01T00:26:00.000Z,0.000000
2026-01-01T00:26:05.000Z,16.666667
2026-01-01T00:26:10.000Z,33.333333
2026-01-01T00:26:15.000Z,50.000000
2026-01-01T00:26:20.000Z,66.666667
2026-01-01T00:26:25.000Z,83.333333
2026-01-01T00:26:30.000Z,100.000000
2026-01-01T00:26:35.000Z,83.333333
2026-01-01T00:26:40.000Z,66.666667
2026-01-01T00:26:45.000Z,50.000000
2026-01-01T00:26:50.000Z,33.333333
2026-01-01T00:26:55.000Z,16.666667
2026-01-01T00:27:00.000Z,0.000000
2026-01-01T00:27:05.000Z,16.666667
2026-01-01T00:27:10.000Z,33.333333
2026-01-01T00:27:15.000Z,50.000000
2026-01-01T00:27:20.000Z,66.666667
2026-01-01T00:27:25.000Z,83.333333
2026-01-01T00:27:30.000Z,100.000000
2026-01-01T00:27:35.000Z,83.333333
2026-01-01T00:27:40.000Z,66.666667
2026-01-01T00:27:45.000Z,50.000000
2026-01-01T00:27:50.000Z,33.333333
2026-01-01T00:27:55.000Z,16.666667
2026-01-01T00:28:00.000Z,0.000000
2026-01-01T00:28:05.000Z,16.666667
2026-01-01T00:28:10.000Z,33.333333
2026-01-01T00:28:15.000Z,50.000000
2026-01-01T00:28:20.000Z,66.666667
2026-01-01T00:28:25.000Z,83.333333
2026-01-01T00:28:30.000Z,100.000000
2026-01-01T00:28:35.000Z,83.333333
2026-01-01T00:28:40.000Z,66.666667
2026-01-01T00:28:45.000Z,50.000000
2026-01-01T00:28:50.000Z,33.333333
2026-01-01T00:28:55.000Z,16.666667
2026-01-01T00:29:00.000Z,0.000000
2026-01-01T00:29:05.000Z,16.666667
2026-01-01T00:29:10.000Z,33.333333
2026-01-01T00:29:15.000Z,50.000000
2026-01-01T00:29:20.000Z,66.666667
2026-01-01T00:29:25.000Z,83.333333
2026-01-01T00:29:30.000Z,100.000000
2026-01-01T00:29:35.000Z,83.333333
2026-01-01T00:29:40.000Z,66.666667
2026-01-01T00:29:45.000Z,50.000000
2026-01-01T00:29:50.000Z,33.333333
2026-01-01T00:29:55.000Z,16.666667
2026-01-01T00:30:00.000Z,0.000000
2026-01-01T00:30:05.000Z,16.666667
2026-01-01T00:30:10.000Z,33.333333
2026-01-01T00:30:15.000Z,50.000000
2026-01-01T00:30:20.000Z,66.666667
2026-01-01T00:30:25.000Z,83.333333
2026-01-01T00:30:30.000Z,100.000000
2026-01-01T00:30:35.000Z,83.333333
2026-01-01T00:30:40.000Z,66.666667
2026-01-01T00:30:45.000Z,50.000000
2026-01-01T00:30:50.000Z,33.333333
2026-01-01T00:30:55.000Z,16.666667
2026-01-01T00:31:00.000Z,0.000000
2026-01-01T00:31:05.000Z,16.666667
2026-01-01T00:31:10.000Z,33.333333
2026-01-01T00:31:15.000Z,50.000000
2026-01-01T00:31:20.000Z,66.666667
2026-01-01T00:31:25.000Z,83.333333
2026-01-01T00:31:30.000Z,100.000000
2026-01-01T00:31:35.000Z,83.333333
2026-01-01T00:31:40.000Z,66.666667
2026-01-01T00:31:45.000Z,50.000000
2026-01-01T00:31:50.000Z,33.333333
2026-01-01T00:31:55.000Z,16.666667
2026-01-01T00:32:00.000Z,0.000000
2026-01-01T00:32:05.000Z,16.666667
2026-01-01T00:32:10.000Z,33.333333
2026-01-01T00:32:15.000Z,50.000000
2026-01-01T00:32:20.000Z,66.666667
2026-01-01T00:32:25.000Z,83.333333
2026-01-01T00:32:30.000Z,100.000000
2026-01-01T00:32:35.000Z,83.333333
2026-01-01T00:32:40.000Z,66.666667
2026-01-01T00:32:45.000Z,50.000000
2026-01-01T00:32:50.000Z,33.333333
2026-01-01T00:32:55.000Z,16.666667
2026-01-01T00:33:00.000Z,0.000000
2026-01-01T00:33:05.000Z,16.666667
2026-01-01T00:33:10.000Z,33.333333
2026-01-01T00:33:15.000Z,50.000000
2026-01-01T00:33:20.000Z,66.666667
2026-01-01T00:33:25.000Z,83.333333
2026-01-01T00:33:30.000Z,100.000000
2026-01-01T00:33:35.000Z,83.333333
2026-01-01T00:33:40.000Z,66.666667
2026-01-01T00:33:45.000Z,50.000000
2026-01-01T00:33:50.000Z,33.333333
2026-01-01T00:33:55.000Z,16.666667
2026-01-01T00:34:00.000Z,0.000000
2026-01-01T00:34:05.000Z,16.666667
2026-01-01T00:34:10.000Z,33.333333
2026-01-01T00:34:15.000Z,50.000000
2026-01-01T00:34:20.000Z,66.666667
2026-01-01T00:34:25.000Z,83.333333
2026-01-01T00:34:30.000Z,100.000000
2026-01-01T00:34:35.000Z,83.333333
2026-01-01T00:34:40.000Z,66.666667
2026-01-01T00:34:45.000Z,50.000000
2026-01-01T00:34:50.000Z,33.333333
2026-01-01T00:34:55.000Z,16.666667
2026-01-01T00:35:00.000Z,0.000000
2026-01-01T00:35:05.000Z,16.666667
2026-01-01T00:35:10.000Z,33.333333
2026-01-01T00:35:15.000Z,50.000000
2026-01-01T00:35:20.000Z,66.666667
2026-01-01T00:35:25.000Z,83.333333
2026-01-01T00:35:30.000Z,100.000000
2026-01-01T00:35:35.000Z,83.333333
2026-01-01T00:35:40.000Z,66.666667
2026-01-01T00:35:45.000Z,50.000000
2026-01-01T00:35:50.000Z,33.333333
2026-01-01T00:35:55.000Z,16.666667
2026-01-01T00:36:00.000Z,0.000000
2026-01-01T00:36:05.000Z,16.666667
2026-01-01T00:36:10.000Z,33.333333
2026-01-01T00:36:15.000Z,50.000000
2026-01-01T00:36:20.000Z,66.666667
2026-01-01T00:36:25.000Z,83.333333
2026-01-01T00:36:30.000Z,100.000000
2026-01-01T00:36:35.000Z,83.333333
2026-01-01T00:36:40.000Z,66.666667
2026-01-01T00:36:45.000Z,50.000000
2026-01-01T00:36:50.000Z,33.333333
2026-01-01T00:36:55.000Z,16.666667
2026-01-01T00:37:00.000Z,0.000000
2026-01-01T00:37:05.000Z,16.666667
2026-01-01T00:37:10.000Z,33.333333
2026-01-01T00:37:15.000Z,50.000000
2026-01-01T00:37:20.000Z,66.666667
2026-01-01T00:37:25.000Z,83.333333
2026-01-01T00:37:30.000Z,100.000000
2026-01-01T00:37:35.000Z,83.333333
2026-01-01T00:37:40.000Z,66.666667
2026-01-01T00:37:45.000Z,50.000000
2026-01-01T00:37:50.000Z,33.333333
2026-01-01T00:37:55.000Z,16.666667
2026-01-01T00:38:00.000Z,0.000000
2026-01-01T00:38:05.000Z,16.666667
2026-01-01T00:38:10.000Z,33.333333
2026-01-01T00:38:15.000Z,50.000000
2026-01-01T00:38:20.000Z,66.666667
2026-01-01T00:38:25.000Z,83.333333
2026-01-01T00:38:30.000Z,100.000000
2026-01-01T00:38:35.000Z,83.333333
2026-01-01T00:38:40.000Z,66.666667
2026-01-01T00:38:45.000Z,50.000000
2026-01-01T00:38:50.000Z,33.333333
2026-01-01T00:38:55.000Z,16.666667
2026-01-01T00:39:00.000Z,0.000000
2026-01-01T00:39:05.000Z,16.666667
2026-01-01T00:39:10.000Z,33.333333
2026-01-01T00:39:15.000Z,50.000000
2026-01-01T00:39:20.000Z,66.666667
2026-01-01T00:39:25.000Z,83.333333
2026-01-01T00:39:30.000Z,100.000000
2026-01-01T00:39:35.000Z,83.333333
2026-01-01T00:39:40.000Z,66.666667
2026-01-01T00:39:45.000Z,50.000000
2026-01-01T00:39:50.000Z,33.333333
2026-01-01T00:39:55.000Z,16.666667
2026-01-01T00:40:00.000Z,0.000000
2026-01-01T00:40:05.000Z,16.666667
2026-01-01T00:40:10.000Z,33.333333
2026-01-01T00:40:15.000Z,50.000000
2026-01-01T00:40:20.000Z,66.666667
2026-01-01T00:40:25.000Z,83.333333
2026-01-01T00:40:30.000Z,100.000000
2026-01-01T00:40:35.000Z,83.333333
2026-01-01T00:40:40.000Z,66.666667
2026-01-01T00:40:45.000Z,50.000000
2026-01-01T00:40:50.000Z,33.333333
2026-01-01T00:40:55.000Z,16.666667
2026-01-01T00:41:00.000Z,0.000000
2026-01-01T00:41:05.000Z,16.666667
2026-01-01T00:41:10.000Z,33.333333
2026-01-01T00:41:15.000Z,50.000000
2026-01-01T00:41:20.000Z,66.666667
2026-01-01T00:41:25.000Z,83.333333
2026-01-01T00:41:30.000Z,100.000000
2026-01-01T00:41:35.000Z,83.333333
2026-01-01T00:41:40.000Z,66.666667
2026-01-01T00:41:45.000Z,50.000000
2026-01-01T00:41:50.000Z,33.333333
2026-01-01T00:41:55.000Z,16.666667
2026-01-01T00:42:00.000Z,0.000000
2026-01-01T00:42:05.000Z,16.666667
2026-01-01T00:42:10.000Z,33.333333
2026-01-01T00:42:15.000Z,50.000000
2026-01-01T00:42:20.000Z,66.666667
2026-01-01T00:42:25.000Z,83.333333
2026-01-01T00:42:30.000Z,100.000000
2026-01-01T00:42:35.000Z,83.333333
2026-01-01T00:42:40.000Z,66.666667
2026-01-01T00:42:45.000Z,50.000000
2026-01-01T00:42:50.000Z,33.333333
2026-01-01T00:42:55.000Z,16.666667
2026-01-01T00:43:00.000Z,0.000000
2026-01-01T00:43:05.000Z,16.666667
2026-01-01T00:43:10.000Z,33.333333
2026-01-01T00:43:15.000Z,50.000000
2026-01-01T00:43:20.000Z,66.666667
2026-01-01T00:43:25.000Z,83.333333
2026-01-01T00:43:30.000Z,100.000000
2026-01-01T00:43:35.000Z,83.333333
2026-01-01T00:43:40.000Z,66.666667
2026-01-01T00:43:45.000Z,50.000000
2026-01-01T00:43:50.000Z,33.333333
2026-01-01T00:43:55.000Z,16.666667
2026-01-01T00:44:00.000Z,0.000000
2026-01-01T00:44:05.000Z,16.666667
2026-01-01T00:44:10.000Z,33.333333
2026-01-01T00:44:15.000Z,50.000000
2026-01-01T00:44:20.000Z,66.666667
2026-01-01T00:44:25.000Z,83.333333
2026-01-01T00:44:30.000Z,100.000000
2026-01-01T00:44:35.000Z,83.333333
2026-01-01T00:44:40.000Z,66.666667
2026-01-01T00:44:45.000Z,50.000000
2026-01-01T00:44:50.000Z,33.333333
2026-01-01T00:44:55.000Z,16.666667
2026-01-01T00:45:00.000Z,0.000000
2026-01-01T00:45:05.000Z,16.666667
2026-01-01T00:45:10.000Z,33.333333
2026-01-01T00:45:15.000Z,50.000000
2026-01-01T00:45:20.000Z,66.666667
2026-01-01T00:45:25.000Z,83.333333
2026-01-01T00:45:30.000Z,100.000000
2026-01-01T00:45:35.000Z,83.333333
2026-01-01T00:45:40.000Z,66.666667
2026-01-01T00:45:45.000Z,50.000000
2026-01-01T00:45:50.000Z,33.333333
2026-01-01T00:45:55.000Z,16.666667
2026-01-01T00:46:00.000Z,0.000000
2026-01-01T00:46:05.000Z,16.666667
2026-01-01T00:46:10.000Z,33.333333
2026-01-01T00:46:15.000Z,50.000000
2026-01-01T00:46:20.000Z,66.666667
2026-01-01T00:46:25.000Z,83.333333
2026-01-01T00:46:30.000Z,100.000000
2026-01-01T00:46:35.000Z,83.333333
2026-01-01T00:46:40.000Z,66.666667
2026-01-01T00:46:45.000Z,50.000000
2026-01-01T00:46:50.000Z,33.333333
2026-01-01T00:46:55.000Z,16.666667
2026-01-01T00:47:00.000Z,0.000000
2026-01-01T00:47:05.000Z,16.666667
2026-01-01T00:47:10.000Z,33.333333
2026-01-01T00:47:15.000Z,50.000000
2026-01-01T00:47:20.000Z,66.666667
2026-01-01T00:47:25.000Z,83.333333
2026-01-01T00:47:30.000Z,100.000000
2026-01-01T00:47:35.000Z,83.333333
2026-01-01T00:47:40.000Z,66.666667
2026-01-01T00:47:45.000Z,50.000000
2026-01-01T00:47:50.000Z,33.333333
2026-01-01T00:47:55.000Z,16.666667
2026-01-01T00:48:00.000Z,0.000000
2026-01-01T00:48:05.000Z,16.666667
2026-01-01T00:48:10.000Z,33.333333
2026-01-01T00:48:15.000Z,50.000000
2026-01-01T00:48:20.000Z,66.666667
2026-01-01T00:48:25.000Z,83.333333
2026-01-01T00:48:30.000Z,100.000000
2026-01-01T00:48:35.000Z,83.333333
2026-01-01T00:48:40.000Z,66.666667
2026-01-01T00:48:45.000Z,50.000000
2026-01-01T00:48:50.000Z,33.333333
2026-01-01T00:48:55.000Z,16.666667
2026-01-01T00:49:00.000Z,0.000000
2026-01-01T00:49:05.000Z,16.666667
2026-01-01T00:49:10.000Z,33.333333
2026-01-01T00:49:15.000Z,50.000000
2026-01-01T00:49:20.000Z,66.666667
2026-01-01T00:49:25.000Z,83.333333
2026-01-01T00:49:30.000Z,100.000000
2026-01-01T00:49:35.000Z,83.333333
2026-01-01T00:49:40.000Z,66.666667
2026-01-01T00:49:45.000Z,50.000000
2026-01-01T00:49:50.000Z,33.333333
2026-01-01T00:49:55.000Z,16.666667
2026-01-01T00:50:00.000Z,0.000000
2026-01-01T00:50:05.000Z,16.666667
2026-01-01T00:50:10.000Z,33.333333
2026-01-01T00:50:15.000Z,50.000000
2026-01-01T00:50:20.000Z,66.666667
2026-01-01T00:50:25.000Z,83.333333
2026-01-01T00:50:30.000Z,100.000000
2026-01-01T00:50:35.000Z,83.333333
2026-01-01T00:50:40.000Z,66.666667
2026-01-01T00:50:45.000Z,50.000000
2026-01-01T00:50:50.000Z,33.333333
2026-01-01T00:50:55.000Z,16.666667
2026-01-01T00:51:00.000Z,0.000000
2026-01-01T00:51:05.000Z,16.666667
2026-01-01T00:51:10.000Z,33.333333
2026-01-01T00:51:15.000Z,50.000000
2026-01-01T00:51:20.000Z,66.666667
2026-01-01T00:51:25.000Z,83.333333
2026-01-01T00:51:30.000Z,100.000000
2026-01-01T00:51:35.000Z,83.333333
2026-01-01T00:51:40.000Z,66.666667
2026-01-01T00:51:45.000Z,50.000000
2026-01-01T00:51:50.000Z,33.333333
2026-01-01T00:51:55.000Z,16.666667
2026-01-01T00:52:00.000Z,0.000000
2026-01-01T00:52:05.000Z,16.666667
2026-01-01T00:52:10.000Z,33.333333
2026-01-01T00:52:15.000Z,50.000000
2026-01-01T00:52:20.000Z,66.666667
2026-01-01T00:52:25.000Z,83.333333
2026-01-01T00:52:30.000Z,100.000000
2026-01-01T00:52:35.000Z,83.333333
2026-01-01T00:52:40.000Z,66.666667
2026-01-01T00:52:45.000Z,50.000000
2026-01-01T00:52:50.000Z,33.333333
